idEstado,estado,idMunicipio,municipio,ciudad,zona,cp,asentamiento,tipo
31,Yucatán,102,Valladolid,NULL,Rural,97795,Ebtun,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97795,Tixhualatun,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97795,Yalcon,Pueblo
31,Yucatán,103,Xocchel,NULL,Rural,97566,Xocchel,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97920,Yaxcaba,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97922,Yokdzonot,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97923,"Cenote Xtohil",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97923,"Libre Unión",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,"Cenote Aban",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,"Chen Dzonot",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,Chimay,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,Popola,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,"San Marcos",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,Xmexil,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,Yaxuna,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97924,"Z.A. Yaxuna",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"Huechen Balam",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,Kancabzdonot,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"Sahcaba Nuevo",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"San Pedro",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"Santa Maria",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"Santo Domingo",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,Tiholop,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97925,"Yokdzonot Hu",Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97926,Cacalchen,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97926,Canakom,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97927,Tahdzibichen,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97927,Tixcacaltuyub,Pueblo
31,Yucatán,104,Yaxcabá,NULL,Rural,97929,Tinuncah,Ranchería
31,Yucatán,105,Yaxkukul,NULL,Rural,97348,Yaxkukul,Pueblo
31,Yucatán,106,Yobaín,NULL,Rural,97425,Yobain,Pueblo
31,Yucatán,106,Yobaín,NULL,Rural,97426,Chabihau,Pueblo
31,Yucatán,106,Yobaín,NULL,Rural,97426,"San Genaro",Pueblo
31,Yucatán,106,Yobaín,NULL,Rural,97426,"Santa Ursula",Pueblo
